68844,35396,-33448
22823,22508,-315
22812,22323,-489
22329,23483,1154
22315,21962,-353
22665,23153,488
22619,22631,12
22676,22736,60
22818,23817,999
23087,23089,2
22647,22430,-217
22771,22009,-762
22998,22838,-160
23159,22777,-382
23038,22872,-166
22919,22106,-813
22719,22458,-261
22620,23474,854
22275,23065,790
22572,23027,455
23154,22878,-276
24816,22234,-2582
22684,22661,-23
22401,22652,251
22795,23149,354
22335,22249,-86
23057,22481,-576
22981,23032,51
22769,23222,453
23035,23041,6
23226,22766,-460
22603,23097,494
22328,22352,24
23047,23205,158
24879,22283,-2596
22589,22758,169
22708,22717,9
22606,21973,-633
23038,22839,-199
22500,22407,-93
23474,22766,-708
23410,23374,-36
22649,22828,179
22651,23576,925
22225,22332,107
23507,22660,-847
22645,23058,413
24937,23143,-1794
22514,22496,-18
23091,23183,92
23082,22138,-944
22397,23413,1016
22719,23417,698
22855,22631,-224
23162,22654,-508
21912,23032,1120
22972,22540,-432
23128,22421,-707
22463,22659,196
22753,24615,1862
22364,23085,721
22328,22169,-159
23084,22397,-687
23039,22332,-707
23184,23103,-81
22341,23166,825
22618,22561,-57
22209,22625,416
22712,22714,2
22598,23584,986
22654,22709,55
22617,22444,-173
22561,24646,2085
22936,22551,-385
22595,23463,868
23142,23013,-129
22141,23031,890
22715,22560,-155
23475,22525,-950
23458,23208,-250
22842,22390,-452
22642,23613,971
22779,22896,117
22703,22872,169
23152,22779,-373
21962,25009,3047
22218,22383,165
23088,23218,130
22885,22712,-173
23031,22838,-193
23390,22105,-1285
22179,23526,1347
23047,22484,-563
22713,22893,180
22553,23526,973
22831,23245,414
22837,23470,633
23034,22482,-552
24748,23409,-1339
22648,22118,-530
23086,22648,-438
22651,22401,-250
23523,23401,-122
22273,23087,814
22804,22625,-179
23025,22737,-288
22361,22996,635
22769,22741,-28
22781,22658,-123
22448,22948,500
23052,22171,-881
24551,22655,-1896
23125,23210,85
21970,23058,1088
23016,23012,-4
23058,22911,-147
23467,22227,-1240
23298,21756,-1542
22666,23334,668
22656,23461,805
22175,21829,-346
22780,24944,2164
23271,23160,-111
22714,22893,179
24645,22224,-2421
22646,22643,-3
22281,23104,823
22841,22670,-171
22408,22700,292
22714,22690,-24
22723,22777,54
21962,22236,274
22851,21779,-1072
23244,22911,-333
22783,22384,-399
22964,22923,-41
23241,25094,1853
22319,23307,988
22596,23094,498
23338,22236,-1102
23112,21976,-1136
22347,23237,890
23366,22741,-625
22301,23051,750
22738,23034,296
22750,23088,338
22805,23018,213
22351,22411,60
22773,23089,316
22465,25192,2727
22637,23077,440
22345,23014,669
22285,23092,807
23367,22784,-583
23021,22652,-369
23147,23174,27
22110,22880,770
22424,23166,742
23085,21751,-1334
22755,22710,-45
22821,23401,580
22563,23095,532
23043,24550,1507
23510,22913,-597
22655,22653,-2
22581,22422,-159
22725,22786,61
22953,23083,130
22626,22572,-54
22947,22345,-602
22903,23533,630
22752,23208,456
23391,22459,-932
22887,22779,-108
23089,22355,-734
25169,22661,-2508
22204,22790,586
22783,22620,-163
22417,22513,96
21782,21827,45
22306,22646,340
22902,22627,-275
22412,22438,26
22305,22202,-103
22798,22699,-99
22903,22700,-203
22267,22210,-57
22404,22790,386
24048,23086,-962
22355,22530,175
22516,22266,-250
22163,23069,906
22713,21926,-787
22707,22110,-597
22050,23143,1093
22838,22851,13
22711,22150,-561
22917,23085,168
22849,22847,-2
22346,22246,-100
22499,22791,292
24026,22828,-1198
23078,23313,235
23146,23451,305
22640,22714,74
22106,22902,796
23410,23049,-361
22875,22287,-588
23512,22780,-732
22820,22873,53
22718,22359,-359
22990,22712,-278
22420,22939,519
23015,22940,-75
25113,22273,-2840
22683,23154,471
22710,23287,577
23087,22782,-305
23441,23089,-352
22715,21972,-743
22719,22125,-594
22558,22651,93
22320,23217,897
22970,22481,-489
23347,21913,-1434
22754,23077,323
23079,25049,1970
22791,23091,300
23236,23079,-157
22864,22790,-74
23085,23209,124
22018,23016,998
22310,23874,1564
22903,23129,226
23435,23135,-300
22750,23105,355
23035,23352,317
22416,22525,109
22369,22518,149
23161,24469,1308
22460,23153,693
22781,22905,124
23052,23180,128
23372,22367,-1005
22444,22883,439
22717,22198,-519
22496,22792,296
22791,23281,490
22071,22684,613
22831,22652,-179
22708,22858,150
22057,22782,725
22648,25515,2867
22441,22591,150
22830,22562,-268
22699,22435,-264
22653,23235,582
22561,22811,250
22942,22360,-582
22469,23735,1266
22934,22711,-223
23447,21988,-1459
22712,22643,-69
22644,22322,-322
22511,23219,708
22686,24372,1686
23223,21782,-1441
22783,22930,147
22792,22276,-516
22440,23087,647
22785,23402,617
23124,22127,-997
22658,22428,-230
22733,21980,-753
22906,23194,288
22636,22655,19
23079,23006,-73
23127,23158,31
24303,22616,-1687
22864,22269,-595
23003,23029,26
22275,22244,-31
22455,22205,-250
22984,22295,-689
23375,23081,-294
22719,22780,61
22353,22887,534
22783,22340,-443
23076,23105,29
22809,22989,180
23006,22641,-365
24341,22126,-2215
22643,23380,737
23085,22119,-966
22834,22804,-30
22927,22783,-144
23143,22198,-945
22642,22031,-611
23153,22642,-511
22993,22832,-161
22064,23368,1304
22848,22988,140
22517,23050,533
22963,23233,270
24851,23006,-1845
22994,23444,450
22576,22578,2
22060,23288,1228
22935,23027,92
22933,22575,-358
23113,22015,-1098
22151,22788,637
22043,23446,1403
23394,23152,-242
22433,23232,799
23148,22784,-364
21848,24579,2731
22772,22825,53
22616,22455,-161
23504,22294,-1210
22720,21862,-858
22722,23298,576
23155,22721,-434
22713,22026,-687
22284,21987,-297
22466,22716,250
22525,23151,626
23207,22060,-1147
23006,23418,412
22714,24111,1397
22347,22285,-62
22632,22836,204
22751,22819,68
22999,23292,293
22513,22453,-60
22072,22661,589
22781,22760,-21
22572,23203,631
22510,22037,-473
22770,22607,-163
22358,22732,374
22766,22037,-729
22643,24941,2298
22567,23066,499
22709,23027,318
22563,23325,762
24751,22484,-2267
22718,22831,113
22788,23436,648
23029,22591,-438
22795,23178,383
22869,22834,-35
22360,22198,-162
22308,23077,769
22568,22785,217
23150,25183,2033
23120,22312,-808
22799,22632,-167
22075,22253,178
22874,22041,-833
22355,22673,318
22350,23151,801
22730,22114,-616
22780,23367,587
23517,22713,-804
22481,22999,518
22416,23429,1013
22373,22568,195
24129,22928,-1201
22941,23298,357
22782,22504,-278
22982,23002,20
21996,23079,1083
23331,23157,-174
23142,22853,-289
22958,22669,-289
23283,22475,-808
23359,23023,-336
22902,22083,-819
22564,22644,80
22498,23301,803
24935,22783,-2152
22031,23238,1207
22348,23360,1012
22936,22637,-299
22931,22791,-140
22720,23147,427
22993,22844,-149
22920,22769,-151
22076,21658,-418
23000,22050,-950
22717,22721,4
22794,23354,560
22550,22701,151
24876,22918,-1958
23237,22445,-792
22357,22443,86
22939,23370,431
22001,22125,124
22044,22984,940
22361,22801,440
22993,22516,-477
23172,22688,-484
22723,23154,431
23377,23587,210
22787,22842,55
21910,24477,2567
22277,23163,886
23283,22108,-1175
23153,22985,-168
22280,22435,155
22302,22923,621
22636,22774,138
22080,22918,838
23507,22375,-1132
23757,22784,-973
23527,22202,-1325
22338,23069,731
23187,22841,-346
22633,24615,1982
22643,22201,-442
23079,22087,-992
22162,23327,1165
22667,21790,-877
22805,22907,102
22350,22465,115
22637,22819,182
23355,22862,-493
22463,22000,-463
22825,23065,240
21774,22714,940
22441,23077,636
23194,24634,1440
21921,22654,733
22838,22625,-213
22285,23073,788
23150,23232,82
22519,23178,659
22494,23013,519
23150,22004,-1146
22173,22516,343
22049,21968,-81
22405,22645,240
22514,23081,567
23154,23324,170
23338,24521,1183
22801,22764,-37
22759,22360,-399
21999,21923,-76
22774,22716,-58
22776,22379,-397
22956,22937,-19
23015,22642,-373
22911,23429,518
22633,23153,520
22858,22861,3
22634,23072,438
22995,22628,-367
24806,22927,-1879
22717,22989,272
22753,23300,547
22951,22828,-123
22457,22796,339
22011,22987,976
23072,22690,-382
22795,22662,-133
22278,22761,483
23429,22579,-850
23614,23070,-544
22575,23100,525
22987,22195,-792
24859,22396,-2463
22283,23042,759
23428,22505,-923
22389,22524,135
22310,23198,888
22721,22456,-265
22438,22381,-57
22028,23433,1405
21930,21686,-244
23252,23235,-17
22315,22238,-77
22983,22634,-349
23140,22316,-824
24272,22759,-1513
21981,22903,922
23319,22793,-526
22400,23005,605
23497,23743,246
22724,22798,74
23075,22513,-562
22712,22771,59
22290,22713,423
23234,23310,76
22819,22122,-697
22062,23031,969
22903,22448,-455
25096,23229,-1867
23425,22159,-1266
22792,22989,197
22634,22292,-342
22389,23071,682
23109,22398,-711
22816,22357,-459
22364,22909,545
22003,23066,1063
22365,22845,480
22718,22911,193
22249,22550,301
22900,25320,2420
22433,22878,445
22553,23067,514
22654,21845,-809
22189,22374,185
22704,23069,365
22278,22988,710
22798,23071,273
23014,22245,-769
23161,23247,86
22455,22987,532
22727,23000,273
23530,23066,-464
22547,24603,2056
22133,23768,1635
22273,23080,807
22936,23241,305
22621,22714,93
22479,22417,-62
22657,22634,-23
23065,22628,-437
23149,22453,-696
23059,22796,-263
22898,22879,-19
22166,23370,1204
22796,23328,532
22453,24950,2497
23674,22131,-1543
23237,23243,6
22547,22212,-335
22632,23066,434
22135,22684,549
22360,23066,706
22191,22129,-62
22716,22359,-357
22363,22764,401
22217,23056,839
23069,21932,-1137
23063,22881,-182
25199,22563,-2636
22278,23018,740
22715,22536,-179
23054,22534,-520
23074,23140,66
22388,22983,595
22898,22204,-694
23330,22482,-848
23364,22404,-960
22431,21966,-465
21826,23144,1318
22638,23519,881
23032,22796,-236
24503,22869,-1634
22894,22369,-525
22533,23067,534
22890,23232,342
22719,23411,692
22997,22595,-402
22811,22544,-267
22999,22624,-375
22280,22579,299
24225,22900,-1325
22371,22841,470
23017,23330,313
22549,22945,396
24210,22322,-1888
22340,22276,-64
22506,22570,64
22688,22982,294
22886,22533,-353
23336,22790,-546
23067,22191,-876
23321,22621,-700
23497,23067,-430
22805,23147,342
23244,23149,-95
22716,22975,259
22853,24798,1945
22803,22795,-8
22849,23153,304
22513,22283,-230
23005,22610,-395
22679,22229,-450
23235,22981,-254
22278,22803,525
22581,22970,389
22712,22619,-93
22362,22531,169
22446,23063,617
22875,22900,25
22818,24849,2031
22266,22765,499
23417,22813,-604
22376,21738,-638
22925,23002,77
22714,22709,-5
22813,23156,343
22713,21740,-973
22103,22883,780
22644,22618,-26
22044,22975,931
22369,22106,-263
22975,22771,-204
22659,24863,2204
23064,22806,-258
22610,23425,815
23114,22631,-483
22807,22707,-100
22404,22731,327
23061,23148,87
23079,23058,-21
23123,23117,-6
22268,22125,-143
23144,22520,-624
22376,22859,483
22699,23019,320
22530,24789,2259
22695,23234,539
22987,23134,147
22612,22689,77
22749,22453,-296
22889,22463,-426
22631,22697,66
23149,22638,-511
21857,22322,465
22578,22134,-444
23058,22877,-181
23063,22289,-774
22875,22976,101
24431,22754,-1677
23153,22123,-1030
22619,22871,252
22486,22212,-274
22595,22515,-80
23403,23004,-399
23332,22778,-554
23170,23096,-74
22627,22717,90
22719,23018,299
22638,22854,216
22805,22665,-140
22273,22463,190
25215,23005,-2210
22683,22706,23
22388,23312,924
22684,22966,282
23151,22815,-336
22145,23155,1010
22532,22895,363
22936,23189,253
21595,23022,1427
22280,22629,349
23059,21828,-1231
23304,23059,-245
22567,22962,395
23993,22121,-1872
24296,23525,-771
23093,22716,-377
22962,22785,-177
23212,22583,-629
22876,22467,-409
23518,23317,-201
22974,22351,-623
23044,21966,-1078
22854,23495,641
22559,22189,-370
22959,22966,7
22291,22275,-16
24708,22422,-2286
23497,23424,-73
23528,22866,-662
22620,22760,140
22368,22291,-77
22807,22971,164
22684,22719,35
22464,23393,929
22970,23205,235
22549,22960,411
22557,22844,287
22841,22470,-371
22976,25120,2144
22195,22519,324
22279,22435,156
22471,23143,672
22741,22843,102
22136,22790,654
22472,22713,241
22463,22967,504
22813,22714,-99
22623,22595,-28
23602,22668,-934
22620,23253,633
22617,23157,540
22963,25625,2662
22832,22141,-691
21709,23119,1410
22711,22368,-343
22531,22844,313
22711,22384,-327
22617,23091,474
21898,22572,674
22822,22444,-378
23505,22377,-1128
22716,22837,121
23591,22705,-886
22966,22278,-688
23302,24963,1661
22592,22185,-407
23055,22918,-137
22132,22885,753
22966,22800,-166
22899,22627,-272
22591,22861,270
22961,22938,-23
22719,22611,-108
23049,22832,-217
22758,22466,-292
22868,22803,-65
22614,23050,436
24570,21690,-2880
22721,22720,-1
22809,23179,370
23216,23436,220
22962,22955,-7
22276,22775,499
23153,22707,-446
22724,22665,-59
22722,22936,214
22971,22439,-532
23536,22319,-1217
23056,22896,-160
23223,23039,-184
25160,23027,-2133
22978,22050,-928
23298,23404,106
22481,22723,242
22456,23123,667
22570,23450,880
22952,22711,-241
22939,22688,-251
22999,23061,62
22816,22861,45
23338,23083,-255
23228,22757,-471
22953,24536,1583
23205,22446,-759
23398,22519,-879
22697,23154,457
22555,22954,399
22725,22406,-319
22515,22520,5
22618,22511,-107
22907,22862,-45
23022,22780,-242
22537,22198,-339
22960,22724,-236
23150,22467,-683
23062,24564,1502
22585,23194,609
23048,22626,-422
22813,23065,252
22481,22622,141
22417,22960,543
22035,22433,398
23264,22452,-812
23140,22413,-727
22793,23054,261
22375,22076,-299
22865,23076,211
23059,22901,-158
22616,25113,2497
22612,22732,120
22947,23235,288
22592,22616,24
23488,23337,-151
22732,22721,-11
22608,22941,333
22705,22777,72
22713,22271,-442
22493,22452,-41
22522,22569,47
22387,22714,327
22619,22284,-335
22796,24491,1695
23171,22449,-722
23683,23840,157
23186,22383,-803
22718,22384,-334
23165,23115,-50
22475,22961,486
22118,23010,892
23314,22453,-861
23293,22934,-359
23319,22166,-1153
22862,22360,-502
22386,22394,8
25037,22661,-2376
22480,22952,472
23057,23581,524
23145,22935,-210
23052,22808,-244
22874,22693,-181
22935,22721,-214
23158,22518,-640
23092,23021,-71
22285,23298,1013
21958,23090,1132
23196,24557,1361
23192,23422,230
24367,22487,-1880
23153,23010,-143
23300,22263,-1037
22957,22380,-577
23097,22734,-363
22303,22692,389
23156,22278,-878
22450,23217,767
23157,22890,-267
22381,23053,672
23224,22619,-605
22547,21775,-772
22367,24992,2625
22386,22947,561
22716,23052,336
22956,22620,-336
23146,22810,-336
22946,22706,-240
22953,22926,-27
23059,22849,-210
22982,22786,-196
22612,21945,-667
22044,23281,1237
22517,22811,294
22884,23050,166
22593,25003,2410
22716,22144,-572
22183,22543,360
23165,22455,-710
22184,22579,395
22380,23049,669
22741,22949,208
22273,22950,677
23046,22286,-760
22722,22798,76
22090,24228,2138
25993,25468,-525
25384,26652,1268
24959,22740,-2219
22174,22816,642
22945,22353,-592
22395,22151,-244
23260,23221,-39
21606,23419,1813
22817,22747,-70
22608,22747,139
23302,22447,-855
22818,23406,588
22613,22964,351
23319,22832,-487
22454,22549,95
24424,22912,-1512
22537,22882,345
23054,22710,-344
23278,23574,296
23664,22703,-961
23228,24672,1444
23149,22631,-518
22880,23114,234
21882,22279,397
22660,22777,117
22281,22504,223
22927,22748,-179
22649,22490,-159
24511,22221,-2290
22277,23051,774
22576,22678,102
23151,22338,-813
22705,22384,-321
23045,22400,-645
22501,22791,290
22046,22539,493
21997,22654,657
22272,23350,1078
22533,21935,-598
23276,22839,-437
23147,24523,1376
23277,22501,-776
22846,22728,-118
23373,22524,-849
22279,22816,537
22753,22563,-190
22424,22383,-41
23055,22936,-119
22509,22991,482
22605,22393,-212
22473,23336,863
23451,22637,-814
23837,27007,3170
26510,24916,-1594
22176,23141,965
22948,23032,84
22849,22673,-176
22820,23147,327
26069,25249,-820
26151,24099,-2052
21847,22168,321
22603,23022,419
22491,22722,231
22415,22679,264
23042,22936,-106
22824,22710,-114
24829,22837,-1992
22823,22816,-7
23352,22606,-746
22862,23166,304
22713,22777,64
22902,22518,-384
22262,22542,280
22596,22716,120
23151,22936,-215
22182,23261,1079
22806,23084,278
23261,22739,-522
22089,22881,792
24437,22783,-1654
22670,22421,-249
22390,23050,660
22522,22067,-455
21948,22760,812
22996,23562,566
23085,22842,-243
22353,23164,811
22716,23215,499
22683,22819,136
22952,22346,-606
22508,24122,1614
22943,24533,1590
22716,23487,771
22093,23087,994
22775,22773,-2
23112,23321,209
22717,22534,-183
22282,22712,430
22353,22612,259
23252,22412,-840
22942,22314,-628
23376,23313,-63
23001,22496,-505
23378,23052,-326
22608,24758,2150
23380,22306,-1074
22603,22843,240
23268,22922,-346
22727,22810,83
23167,21865,-1302
22866,23112,246
21687,22553,866
22832,22171,-661
22742,22543,-199
22615,22924,309
23112,22828,-284
22607,22981,374
22904,24608,1704
23054,23389,335
22938,22119,-819
22809,23044,235
23013,22967,-46
22820,22737,-83
22568,22357,-211
23714,23372,-342
22565,23265,700
22568,23025,457
22472,22677,205
22602,22701,99
22916,23140,224
24395,23114,-1281
22122,22535,413
22249,22854,605
23106,22221,-885
22611,22828,217
22457,22780,323
22835,23147,312
22123,23371,1248
22093,22560,467
22721,23175,454
22833,22173,-660
22816,22489,-327
23097,22610,-487
24201,23076,-1125
22516,23283,767
22930,22429,-501
22935,22928,-7
22926,22558,-368
22818,22899,81
22822,22448,-374
23245,23141,-104
23045,22166,-879
23148,23387,239
22249,22904,655
22979,22737,-242
22493,23170,677
24158,22942,-1216
22286,22054,-232
23326,22756,-570
23188,23043,-145
22493,23050,557
22709,22500,-209
22330,21852,-478
22937,24756,1819
23252,22634,-618
22360,22636,276
23051,23481,430
23134,22042,-1092
22666,24780,2114
22513,22574,61
23076,23045,-31
23046,23189,143
22488,22176,-312
23157,23557,400
22056,22643,587
23371,23036,-335
22536,22843,307
22895,22254,-641
22610,22605,-5
23187,22443,-744
22828,22750,-78
23182,24312,1130
22950,22157,-793
22480,22331,-149
23219,22601,-618
22603,23135,532
22869,23038,169
22540,23123,583
22509,23271,762
22297,22287,-10
22713,22489,-224
22819,23412,593
23152,22669,-483
22125,22994,869
22710,25034,2324
22721,23247,526
22618,22682,64
22897,23076,179
23384,22481,-903
22323,22155,-168
22185,22678,493
22108,22774,666
23308,22482,-826
22813,22397,-416
22448,22603,155
22599,22045,-554
22925,22728,-197
22853,24373,1520
22516,23166,650
22763,22204,-559
23466,22520,-946
22719,23727,1008
22600,22943,343
21993,22892,899
22829,22551,-278
22503,22545,42
22355,21920,-435
23248,22393,-855
22933,23157,224
22608,23032,424
24824,22807,-2017
22829,22960,131
22625,23023,398
22606,23041,435
22179,22484,305
22395,22337,-58
22085,22920,835
22967,22485,-482
22716,22921,205
22716,22069,-647
22662,23111,449
23317,22930,-387
22180,22602,422
24922,22791,-2131
22722,22456,-266
22394,21879,-515
22764,22885,121
22720,23359,639
22326,23142,816
22697,22960,263
22595,23208,613
22608,23250,642
22502,22195,-307
22622,22774,152
23134,23127,-7
22256,22658,402
24829,23078,-1751
22917,22111,-806
23038,22580,-458
22828,22469,-359
22739,22392,-347
22811,23033,222
22598,22489,-109
22395,23051,656
22648,22714,66
22336,22235,-101
22740,22720,-20
21965,23015,1050
22691,22391,-300
24488,22913,-1575
22722,23471,749
22708,22074,-634
22836,22028,-808
22472,22945,473
22506,22684,178
22797,22405,-392
22486,23146,660
23470,23455,-15
22712,22537,-175
22701,22290,-411
22129,22446,317
22530,23478,948
24797,22791,-2006
22391,22369,-22
22702,22163,-539
21774,23118,1344
22620,22490,-130
21977,22715,738
23423,22599,-824
22450,22363,-87
23410,27056,3646
26725,26659,-66
23844,23317,-527
22153,22712,559
22085,24748,2663
23065,22582,-483
22765,22484,-281
22507,22245,-262
23158,22536,-622
22915,23230,315
22717,22852,135
22449,23357,908
22603,22890,287
23034,22753,-281
22929,22758,-171
22997,22745,-252
22389,22631,242
24317,22976,-1341
22977,22631,-346
22721,22375,-346
23038,22927,-111
22711,23130,419
22648,22046,-602
22279,23028,749
21769,22916,1147
22793,22609,-184
22790,22512,-278
22234,22457,223
23255,22550,-705
22287,23019,732
24159,22792,-1367
22517,22373,-144
22881,21964,-917
22170,22820,650
22281,22393,112
22737,23467,730
22675,22762,87
22476,22266,-210
22828,22262,-566
22604,24839,2235
23171,22633,-538
22829,22424,-405
23471,22978,-493
24663,22528,-2135
23273,23202,-71
22920,22671,-249
23218,23348,130
22518,21873,-645
22800,22475,-325
23347,22917,-430
22998,23048,50
22750,23232,482
22483,23190,707
22788,22902,114
23035,22440,-595
22667,22621,-46
25101,22446,-2655
22489,22453,-36
22861,22053,-808
22029,22969,940
23029,22485,-544
22521,22915,394
23243,22978,-265
23069,22304,-765
23155,23244,89
22472,22898,426
22965,22749,-216
23113,22835,-278
22697,25272,2575
22696,22836,140
22762,23030,268
22548,23087,539
23159,22906,-253
23340,23282,-58
22815,22931,116
22970,22162,-808
23136,22549,-587
22914,21824,-1090
23026,23230,204
22735,23525,790
22741,22721,-20
22423,24279,1856
22521,22569,48
22734,23127,393
23058,22592,-466
22949,22766,-183
22799,22521,-278
22989,23122,133
22680,22797,117
23005,22966,-39
22204,22833,629
23221,23352,131
22901,22905,4
22715,22435,-280
22290,23943,1653
22533,23288,755
22906,21901,-1005
22917,22689,-228
23184,22472,-712
22844,22647,-197
23239,22592,-647
22270,22141,-129
22646,23036,390
22706,23197,491
22530,22763,233
22959,21917,-1042
22533,22710,177
24566,23963,-603
23348,21909,-1439
22264,22737,473
22367,23030,663
23031,22914,-117
22530,23291,761
22594,23225,631
22951,22977,26
22719,22242,-477
22836,22792,-44
23224,22744,-480
23217,22401,-816
22402,22700,298
24660,23030,-1630
22525,22168,-357
22923,22393,-530
22832,22455,-377
22718,22393,-325
22879,22653,-226
22596,22600,4
22731,22514,-217
21868,22088,220
23028,22581,-447
22378,22907,529
23221,22589,-632
22534,23154,620
24463,22651,-1812
23090,22487,-603
22832,23142,310
22545,22474,-71
22401,22663,262
22904,21840,-1064
22553,22755,202
23275,22450,-825
21967,22873,906
23076,22734,-342
22971,22566,-405
22886,22949,63
22585,22002,-583
24084,22089,-1995
22406,22495,89
23463,22798,-665
23042,23146,104
22772,22088,-684
22457,23346,889
22589,22968,379
22966,22647,-319
23019,22582,-437
22437,22686,249
23267,22345,-922
22907,22159,-748
22907,24724,1817
23031,21880,-1151
23597,22470,-1127
22471,22785,314
22803,22952,149
22393,22974,581
22831,22981,150
23023,22592,-431
23208,22295,-913
23028,22232,-796
23021,22877,-144
22083,22536,453
22934,22732,-202
22157,24677,2520
22488,22903,415
22273,22405,132
22855,22527,-328
23155,22616,-539
22277,22940,663
22281,22635,354
22428,23028,600
22954,22535,-419
22927,22575,-352
22720,22612,-108
23115,22954,-161
22779,22961,182
22608,24451,1843
22597,22958,361
22278,22566,288
21958,22844,886
22479,23028,549
23581,22950,-631
23214,22654,-560
22714,22671,-43
23418,22856,-562
22514,22195,-319
22832,22752,-80
23159,22155,-1004
22896,22904,8
22455,24610,2155
23190,22330,-860
22716,23462,746
23078,22283,-795
23191,22570,-621
22741,22718,-23
22234,22466,232
22135,22715,580
22165,23010,845
22278,23149,871
22644,22600,-44
22884,23355,471
22528,23078,550
25132,22437,-2695
22350,22456,106
21989,22296,307
22754,22972,218
23029,22605,-424
22826,22858,32
22580,22602,22
22899,22530,-369
22720,22713,-7
22843,22755,-88
22805,22591,-214
23018,23202,184
22936,22521,-415
24583,22558,-2025
22621,22807,186
22410,22056,-354
22967,22620,-347
23202,22591,-611
22614,22768,154
22593,22536,-57
22280,23323,1043
22230,21997,-233
22897,23714,817
23934,24235,301
24314,24808,494
23647,22991,-656
24358,22514,-1844
22202,23073,871
23269,23020,-249
22712,22812,100
22851,22898,47
23193,22349,-844
23018,23871,853
23167,22452,-715
22214,22677,463
24161,22107,-2054
22256,23012,756
22851,22763,-88
22921,24837,1916
23107,22816,-291
22371,22761,390
22881,23038,157
22568,22427,-141
22282,22561,279
22670,22015,-655
22876,21893,-983
23077,22586,-491
22718,23157,439
22849,22326,-523
22300,23154,854
22905,22562,-343
22885,24390,1505
22719,22521,-198
22837,22787,-50
